,LastRentalStart,BIkeID
3275,2020-10-23 13:28:43,63
3276,2020-10-23 13:31:12,53
3277,2020-10-23 13:34:41,40
3278,2020-10-23 13:40:26,30
3279,2020-10-23 13:45:35,28
3280,2020-10-23 14:13:56,83
3281,2020-10-23 14:15:23,65
3282,2020-10-23 14:17:00,19
3283,2020-10-23 14:23:35,14
3284,2020-10-23 14:24:40,17
3285,2020-10-23 14:32:17,54
3286,2020-10-23 14:35:13,108
3287,2020-10-23 14:38:17,111
3288,2020-10-23 14:38:29,5
3289,2020-10-23 14:48:35,6
3290,2020-10-23 14:51:07,55
3291,2020-10-23 14:59:13,38
3292,2020-10-23 14:59:30,101
3293,2020-10-23 14:59:40,25
3294,2020-10-23 15:10:39,17
3295,2020-10-23 15:21:05,6
3296,2020-10-23 15:30:31,62
3297,2020-10-23 15:42:54,7
3298,2020-10-23 15:47:03,67
3299,2020-10-23 15:47:20,21
3300,2020-10-23 15:48:39,59
3301,2020-10-23 15:54:07,113
3302,2020-10-23 15:55:43,26
3303,2020-10-23 16:04:46,13
3304,2020-10-23 16:06:26,111
3305,2020-10-23 16:13:58,106
3306,2020-10-23 16:17:17,64
3307,2020-10-23 16:23:50,11
3308,2020-10-23 16:33:17,5
3309,2020-10-23 16:35:12,74
3310,2020-10-23 16:36:38,34
3311,2020-10-23 16:43:39,26
3312,2020-10-23 16:59:43,72
3313,2020-10-23 16:59:58,103
3314,2020-10-23 17:00:28,5
3315,2020-10-23 17:08:05,11
3316,2020-10-23 17:09:40,108
3317,2020-10-23 17:19:06,74
3318,2020-10-23 17:20:16,113
3319,2020-10-23 17:30:19,49
3320,2020-10-23 17:38:06,59
3321,2020-10-23 17:42:34,15
3322,2020-10-23 17:54:15,43
3323,2020-10-23 17:54:56,34
3324,2020-10-23 17:55:37,5
3325,2020-10-23 17:56:54,12
3326,2020-10-23 18:01:02,44
3327,2020-10-23 18:03:21,65
3328,2020-10-23 18:14:09,40
3329,2020-10-23 18:14:21,115
3330,2020-10-23 18:41:28,57
3331,2020-10-23 19:08:36,55
3332,2020-10-23 19:09:06,106
3333,2020-10-23 19:16:15,9
3334,2020-10-23 19:18:55,40
3335,2020-10-23 19:19:37,66
3336,2020-10-23 19:25:47,87
3337,2020-10-23 19:28:34,67
3338,2020-10-23 19:33:25,64
3339,2020-10-23 19:42:37,55
3340,2020-10-23 19:49:25,21
3341,2020-10-23 20:07:37,90
3342,2020-10-23 20:07:38,44
3343,2020-10-23 20:14:36,121
3344,2020-10-23 20:16:12,6
3345,2020-10-23 20:39:58,54
3346,2020-10-23 20:45:04,67
3347,2020-10-23 20:58:20,98
3348,2020-10-23 21:35:29,38
3349,2020-10-23 21:35:49,17
3350,2020-10-23 21:45:59,15
3351,2020-10-23 22:02:31,75
3352,2020-10-23 22:02:47,91
3353,2020-10-23 22:06:43,40
3354,2020-10-23 22:18:43,54
3355,2020-10-23 22:47:55,13
3356,2020-10-23 22:48:11,92
3357,2020-10-23 23:16:59,115
3358,2020-10-23 23:36:28,5
3359,2020-10-23 23:36:44,49
3360,2020-10-23 23:51:12,28
3361,2020-10-24 01:45:49,40
3362,2020-10-24 01:45:56,115
3363,2020-10-24 02:39:23,11
3364,2020-10-24 03:26:58,65
3365,2020-10-24 05:17:41,11
3366,2020-10-24 10:19:25,44
3367,2020-10-24 11:23:53,51
3368,2020-10-24 11:26:34,89
3369,2020-10-24 11:47:48,14
3370,2020-10-24 11:50:00,5
3371,2020-10-24 11:58:37,27
3372,2020-10-24 12:38:03,91
3373,2020-10-24 12:43:31,21
3374,2020-10-24 13:03:46,22
3375,2020-10-24 13:05:48,14
3376,2020-10-24 13:27:08,47
3377,2020-10-24 13:34:15,51
3378,2020-10-24 13:35:17,104
3379,2020-10-24 13:42:09,53
3380,2020-10-24 13:45:14,7
3381,2020-10-24 13:49:26,113
3382,2020-10-24 13:50:22,17
3383,2020-10-24 13:53:18,32
3384,2020-10-24 13:53:58,111
3385,2020-10-24 13:55:06,91
3386,2020-10-24 13:56:16,75
3387,2020-10-24 14:02:01,15
3388,2020-10-24 14:04:29,76
3389,2020-10-24 14:04:31,107
3390,2020-10-24 14:08:12,62
3391,2020-10-24 14:13:13,12
3392,2020-10-24 14:13:17,43
3393,2020-10-24 14:13:33,38
3394,2020-10-24 14:14:27,65
3395,2020-10-24 14:15:00,9
3396,2020-10-24 14:15:50,66
3397,2020-10-24 14:16:54,105
3398,2020-10-24 14:28:17,14
3399,2020-10-24 14:28:58,19
3400,2020-10-24 14:29:06,74
3401,2020-10-24 14:29:41,67
3402,2020-10-24 14:34:51,28
3403,2020-10-24 14:35:10,17
3404,2020-10-24 14:47:15,121
3405,2020-10-24 14:53:33,87
3406,2020-10-24 14:54:34,106
3407,2020-10-24 15:00:49,63
3408,2020-10-24 15:12:01,68
3409,2020-10-24 15:26:57,79
3410,2020-10-24 15:30:21,61
3411,2020-10-24 15:37:14,49
3412,2020-10-24 15:38:52,41
3413,2020-10-24 15:56:07,70
3414,2020-10-24 15:56:31,33
3415,2020-10-24 16:01:02,42
3416,2020-10-24 16:11:06,92
3417,2020-10-24 16:11:18,11
3418,2020-10-24 16:13:31,53
3419,2020-10-24 16:52:10,30
3420,2020-10-24 16:52:47,113
3421,2020-10-24 17:02:09,64
3422,2020-10-24 17:08:32,53
3423,2020-10-24 17:08:38,15
3424,2020-10-24 17:09:31,9
3425,2020-10-24 17:10:13,12
3426,2020-10-24 17:11:34,38
3427,2020-10-24 17:33:27,87
3428,2020-10-24 17:40:56,34
3429,2020-10-24 17:55:54,5
3430,2020-10-24 18:06:45,53
3431,2020-10-24 18:08:00,21
3432,2020-10-24 18:12:16,64
3433,2020-10-24 18:12:29,51
3434,2020-10-24 18:13:36,42
3435,2020-10-24 18:17:17,73
3436,2020-10-24 18:35:33,78
3437,2020-10-24 18:35:58,39
3438,2020-10-24 18:36:00,89
3439,2020-10-24 18:49:06,63
3440,2020-10-24 18:57:11,57
3441,2020-10-24 19:02:43,115
3442,2020-10-24 19:09:17,98
3443,2020-10-24 19:16:59,73
3444,2020-10-24 19:17:02,113
3445,2020-10-24 19:17:40,17
3446,2020-10-24 19:19:41,32
3447,2020-10-24 19:31:03,105
3448,2020-10-24 19:42:05,63
3449,2020-10-24 19:56:07,89
3450,2020-10-24 20:10:30,42
3451,2020-10-24 20:48:10,28
3452,2020-10-24 20:56:18,64
3453,2020-10-24 20:56:48,11
3454,2020-10-24 21:04:03,106
3455,2020-10-24 21:12:25,108
3456,2020-10-24 22:21:55,19
3457,2020-10-24 23:10:16,38
3458,2020-10-24 23:12:22,32
3459,2020-10-24 23:19:40,11
3460,2020-10-24 23:19:57,64
3461,2020-10-24 23:21:32,28
3462,2020-10-25 00:04:51,87
3463,2020-10-25 01:34:21,121
3464,2020-10-25 01:59:32,118
3465,2020-10-25 02:06:32,104
3466,2020-10-25 02:35:18,68
3467,2020-10-25 05:37:43,44
3468,2020-10-25 05:40:46,6
3469,2020-10-25 09:12:44,53
3470,2020-10-25 09:21:41,79
3471,2020-10-25 09:38:18,74
3472,2020-10-25 09:46:39,17
3473,2020-10-25 10:20:59,41
3474,2020-10-25 10:23:07,30
3475,2020-10-25 10:26:12,12
3476,2020-10-25 10:41:42,79
3477,2020-10-25 10:44:47,64
3478,2020-10-25 10:56:33,11
3479,2020-10-25 10:59:04,40
3480,2020-10-25 11:00:10,112
3481,2020-10-25 11:00:11,76
3482,2020-10-25 11:06:56,62
3483,2020-10-25 11:14:41,7
3484,2020-10-25 11:14:47,121
3485,2020-10-25 11:16:05,32
3486,2020-10-25 11:16:32,103
3487,2020-10-25 11:16:34,88
3488,2020-10-25 11:21:52,30
3489,2020-10-25 11:22:37,22
3490,2020-10-25 11:37:18,43
3491,2020-10-25 11:41:19,6
3492,2020-10-25 11:49:12,63
3493,2020-10-25 12:10:18,44
3494,2020-10-25 12:12:36,41
3495,2020-10-25 12:16:29,88
3496,2020-10-25 12:16:38,30
3497,2020-10-25 12:19:02,16
3498,2020-10-25 12:19:12,27
3499,2020-10-25 12:22:12,53
3500,2020-10-25 12:24:07,21
3501,2020-10-25 12:30:51,55
3502,2020-10-25 12:33:46,22
3503,2020-10-25 12:45:18,101
3504,2020-10-25 12:49:39,25
3505,2020-10-25 12:50:24,61
3506,2020-10-25 12:50:28,51
3507,2020-10-25 12:57:23,112
3508,2020-10-25 13:08:17,73
3509,2020-10-25 13:19:18,113
3510,2020-10-25 13:19:53,27
3511,2020-10-25 13:20:44,79
3512,2020-10-25 13:24:38,90
3513,2020-10-25 13:53:17,13
3514,2020-10-25 13:53:38,6
3515,2020-10-25 13:56:41,42
3516,2020-10-25 13:56:59,54
3517,2020-10-25 14:00:48,88
3518,2020-10-25 14:05:11,57
3519,2020-10-25 14:12:42,47
3520,2020-10-25 14:13:00,111
3521,2020-10-25 14:15:47,37
3522,2020-10-25 14:17:03,107
3523,2020-10-25 14:18:18,89
3524,2020-10-25 14:18:45,90
3525,2020-10-25 14:21:37,115
3526,2020-10-25 14:26:16,68
3527,2020-10-25 14:28:53,21
3528,2020-10-25 14:31:37,34
3529,2020-10-25 14:32:57,49
3530,2020-10-25 14:33:55,112
3531,2020-10-25 14:37:35,59
3532,2020-10-25 14:38:17,27
3533,2020-10-25 14:38:43,88
3534,2020-10-25 14:39:51,76
3535,2020-10-25 14:40:04,55
3536,2020-10-25 14:42:03,6
3537,2020-10-25 14:45:09,28
3538,2020-10-25 14:46:38,104
3539,2020-10-25 14:49:54,87
3540,2020-10-25 14:49:59,15
3541,2020-10-25 14:54:24,51
3542,2020-10-25 14:54:54,78
3543,2020-10-25 14:56:25,39
3544,2020-10-25 15:00:32,8
3545,2020-10-25 15:02:52,108
3546,2020-10-25 15:05:57,34
3547,2020-10-25 15:08:35,106
3548,2020-10-25 15:09:44,80
3549,2020-10-25 15:10:17,30
3550,2020-10-25 15:10:37,33
3551,2020-10-25 15:10:45,124
3552,2020-10-25 15:19:54,88
3553,2020-10-25 15:24:16,113
3554,2020-10-25 15:30:53,19
3555,2020-10-25 15:39:27,79
3556,2020-10-25 15:40:43,44
3557,2020-10-25 15:41:24,65
3558,2020-10-25 15:58:03,21
3559,2020-10-25 16:05:00,118
3560,2020-10-25 16:05:39,37
3561,2020-10-25 16:06:46,91
3562,2020-10-25 16:06:48,75
3563,2020-10-25 16:08:30,106
3564,2020-10-25 16:20:17,108
3565,2020-10-25 16:20:19,113
3566,2020-10-25 16:31:17,118
3567,2020-10-25 16:31:26,22
3568,2020-10-25 16:52:56,33
3569,2020-10-25 17:06:24,106
3570,2020-10-25 17:06:43,32
3571,2020-10-25 17:12:00,124
3572,2020-10-25 17:12:17,80
3573,2020-10-25 17:12:22,27
3574,2020-10-25 17:13:13,25
3575,2020-10-25 17:14:11,107
3576,2020-10-25 17:15:24,89
3577,2020-10-25 17:17:20,68
3578,2020-10-25 17:17:49,28
3579,2020-10-25 17:22:42,44
3580,2020-10-25 17:29:31,54
3581,2020-10-25 17:41:57,80
3582,2020-10-25 17:45:09,124
3583,2020-10-25 17:49:23,70
3584,2020-10-25 18:10:00,75
3585,2020-10-25 18:31:39,65
3586,2020-10-25 18:37:05,76
3587,2020-10-25 18:49:38,75
3588,2020-10-25 18:59:22,98
3589,2020-10-25 19:01:13,7
3590,2020-10-25 19:20:57,79
3591,2020-10-25 19:23:04,21
3592,2020-10-25 19:31:13,70
3593,2020-10-25 19:43:00,103
3594,2020-10-25 19:55:08,107
3595,2020-10-25 20:06:13,65
3596,2020-10-25 20:07:15,17
3597,2020-10-25 20:30:26,7
3598,2020-10-25 20:32:34,19
3599,2020-10-25 21:04:30,63
3600,2020-10-25 21:38:59,76
3601,2020-10-25 21:41:34,80
3602,2020-10-25 21:43:06,124
3603,2020-10-25 22:00:15,86
3604,2020-10-25 22:01:31,16
3605,2020-10-25 22:04:40,26
3606,2020-10-25 22:50:57,68
3607,2020-10-25 23:04:19,121
3608,2020-10-26 05:31:27,28
3609,2020-10-26 08:06:19,78
3610,2020-10-26 09:02:11,33
3611,2020-10-26 09:49:01,26
3612,2020-10-26 09:54:25,28
3613,2020-10-26 10:03:36,55
3614,2020-10-26 10:06:51,91
3615,2020-10-26 10:12:19,120
3616,2020-10-26 10:12:28,56
3617,2020-10-26 10:16:20,41
3618,2020-10-26 10:27:50,32
3619,2020-10-26 10:28:21,38
3620,2020-10-26 10:38:05,7
3621,2020-10-26 10:41:44,75
3622,2020-10-26 10:46:45,115
3623,2020-10-26 10:47:54,76
3624,2020-10-26 10:49:01,51
3625,2020-10-26 10:49:25,61
3626,2020-10-26 10:50:02,88
3627,2020-10-26 10:51:44,121
3628,2020-10-26 10:51:48,40
3629,2020-10-26 10:54:34,107
3630,2020-10-26 10:56:36,68
3631,2020-10-26 11:00:31,59
3632,2020-10-26 11:00:52,70
3633,2020-10-26 11:01:07,30
3634,2020-10-26 11:02:29,62
3635,2020-10-26 11:22:29,55
3636,2020-10-26 11:30:42,103
3637,2020-10-26 11:30:48,73
3638,2020-10-26 11:31:30,37
3639,2020-10-26 11:37:17,65
3640,2020-10-26 11:37:23,68
3641,2020-10-26 11:37:46,80
3642,2020-10-26 11:38:32,121
3643,2020-10-26 11:39:22,40
3644,2020-10-26 11:41:40,87
3645,2020-10-26 11:41:48,124
3646,2020-10-26 11:44:24,57
3647,2020-10-26 11:48:01,15
3648,2020-10-26 11:48:05,104
3649,2020-10-26 11:51:37,26
3650,2020-10-26 11:52:43,90
3651,2020-10-26 11:56:16,105
3652,2020-10-26 11:58:39,61
3653,2020-10-26 12:00:41,37
3654,2020-10-26 12:04:38,75
3655,2020-10-26 12:07:01,17
3656,2020-10-26 12:07:57,11
3657,2020-10-26 12:08:02,30
3658,2020-10-26 12:08:07,12
3659,2020-10-26 12:08:13,59
3660,2020-10-26 12:08:17,88
3661,2020-10-26 12:18:43,108
3662,2020-10-26 12:18:48,44
3663,2020-10-26 12:18:57,106
3664,2020-10-26 12:22:58,22
3665,2020-10-26 12:38:36,108
3666,2020-10-26 12:39:35,44
3667,2020-10-26 12:42:14,78
3668,2020-10-26 12:42:26,89
3669,2020-10-26 12:42:50,64
3670,2020-10-26 12:42:56,43
3671,2020-10-26 12:43:01,66
3672,2020-10-26 12:43:07,9
3673,2020-10-26 12:44:48,121
3674,2020-10-26 12:45:03,40
3675,2020-10-26 12:45:56,59
3676,2020-10-26 12:46:56,30
3677,2020-10-26 12:49:39,113
3678,2020-10-26 13:02:03,11
3679,2020-10-26 13:02:40,88
3680,2020-10-26 13:13:12,103
3681,2020-10-26 13:14:17,101
3682,2020-10-26 13:14:34,41
3683,2020-10-26 13:19:43,76
3684,2020-10-26 13:19:49,21
3685,2020-10-26 13:24:43,33
3686,2020-10-26 13:26:02,38
3687,2020-10-26 13:26:41,47
3688,2020-10-26 13:32:51,49
3689,2020-10-26 13:33:00,107
3690,2020-10-26 13:38:51,61
3691,2020-10-26 13:39:26,25
3692,2020-10-26 13:39:28,121
3693,2020-10-26 13:40:57,75
3694,2020-10-26 13:47:37,40
3695,2020-10-26 13:49:46,28
3696,2020-10-26 13:54:41,124
3697,2020-10-26 13:55:09,19
3698,2020-10-26 13:57:10,43
3699,2020-10-26 13:57:23,64
3700,2020-10-26 13:57:32,53
3701,2020-10-26 13:58:08,66
3702,2020-10-26 14:01:44,86
3703,2020-10-26 14:03:53,89
3704,2020-10-26 14:07:03,101
3705,2020-10-26 14:13:58,61
3706,2020-10-26 14:15:57,91
3707,2020-10-26 14:20:20,115
3708,2020-10-26 14:21:42,56
3709,2020-10-26 14:22:08,54
3710,2020-10-26 14:22:45,42
3711,2020-10-26 14:35:06,90
3712,2020-10-26 14:35:19,65
3713,2020-10-26 14:36:41,111
3714,2020-10-26 14:42:33,49
3715,2020-10-26 14:43:40,21
3716,2020-10-26 15:08:16,64
3717,2020-10-26 15:08:53,43
3718,2020-10-26 15:09:26,66
3719,2020-10-26 15:13:50,22
3720,2020-10-26 15:26:00,98
3721,2020-10-26 15:26:37,90
3722,2020-10-26 15:39:25,103
3723,2020-10-26 15:45:11,41
3724,2020-10-26 15:45:22,124
3725,2020-10-26 16:04:24,16
3726,2020-10-26 16:06:17,32
3727,2020-10-26 16:06:23,28
3728,2020-10-26 16:11:23,104
3729,2020-10-26 16:12:05,49
3730,2020-10-26 16:13:10,51
3731,2020-10-26 16:13:24,73
3732,2020-10-26 16:17:51,17
3733,2020-10-26 16:18:02,80
3734,2020-10-26 16:19:31,112
3735,2020-10-26 16:20:29,88
3736,2020-10-26 16:20:50,12
3737,2020-10-26 16:25:55,68
3738,2020-10-26 16:27:21,72
3739,2020-10-26 16:29:31,47
3740,2020-10-26 16:31:40,11
3741,2020-10-26 16:34:17,38
3742,2020-10-26 16:43:42,55
3743,2020-10-26 16:45:24,63
3744,2020-10-26 16:52:24,118
3745,2020-10-26 16:55:51,33
3746,2020-10-26 17:01:27,88
3747,2020-10-26 17:10:37,115
3748,2020-10-26 17:27:35,65
3749,2020-10-26 17:37:03,78
3750,2020-10-26 17:42:45,108
3751,2020-10-26 18:03:57,13
3752,2020-10-26 18:05:51,49
3753,2020-10-26 18:11:24,115
3754,2020-10-26 18:17:37,56
3755,2020-10-26 18:22:55,80
3756,2020-10-26 18:24:18,6
3757,2020-10-26 18:24:40,57
3758,2020-10-26 18:39:07,124
3759,2020-10-26 18:39:13,41
3760,2020-10-26 18:39:18,13
3761,2020-10-26 18:39:23,38
3762,2020-10-26 18:51:31,5
3763,2020-10-26 19:04:48,111
3764,2020-10-26 19:10:22,27
3765,2020-10-26 19:10:31,17
3766,2020-10-26 19:10:48,63
3767,2020-10-26 19:11:25,90
3768,2020-10-26 19:14:51,47
3769,2020-10-26 19:26:32,53
3770,2020-10-26 19:32:10,11
3771,2020-10-26 19:37:35,107
3772,2020-10-26 19:37:43,25
3773,2020-10-26 19:38:09,22
3774,2020-10-26 19:44:11,76
3775,2020-10-26 19:55:15,74
3776,2020-10-26 20:07:19,54
3777,2020-10-26 20:07:28,42
3778,2020-10-26 20:41:02,78
3779,2020-10-26 20:57:23,56
3780,2020-10-26 21:58:08,21
3781,2020-10-26 22:21:17,25
3782,2020-10-26 22:22:21,98
3783,2020-10-26 22:24:11,7
3784,2020-10-26 22:36:29,106
3785,2020-10-26 22:58:57,5
3786,2020-10-26 23:16:20,40
3787,2020-10-26 23:20:54,39
3788,2020-10-26 23:24:57,15
3789,2020-10-27 01:01:18,15
3790,2020-10-27 02:11:40,106
3791,2020-10-27 02:39:21,51
3792,2020-10-27 06:59:30,120
3793,2020-10-27 07:04:02,62
3794,2020-10-27 08:22:59,115
3795,2020-10-27 08:57:08,37
3796,2020-10-27 09:02:51,120
3797,2020-10-27 09:09:15,68
3798,2020-10-27 09:55:17,20
3799,2020-10-27 10:02:20,120
3800,2020-10-27 10:06:24,81
3801,2020-10-27 10:15:59,75
3802,2020-10-27 10:16:05,121
3803,2020-10-27 10:32:17,111
3804,2020-10-27 10:32:21,40
3805,2020-10-27 10:32:27,98
3806,2020-10-27 10:42:38,121
3807,2020-10-27 10:55:36,14
3808,2020-10-27 11:00:32,106
3809,2020-10-27 11:29:25,78
3810,2020-10-27 11:38:16,25
3811,2020-10-27 11:42:11,37
3812,2020-10-27 11:42:17,73
3813,2020-10-27 11:44:46,42
3814,2020-10-27 11:51:20,92
3815,2020-10-27 12:02:32,62
3816,2020-10-27 12:05:08,13
3817,2020-10-27 12:05:30,41
3818,2020-10-27 12:06:44,38
3819,2020-10-27 12:13:07,42
3820,2020-10-27 12:17:24,54
3821,2020-10-27 13:03:31,63
3822,2020-10-27 13:04:44,115
3823,2020-10-27 13:04:48,17
3824,2020-10-27 13:11:38,111
3825,2020-10-27 13:12:06,25
3826,2020-10-27 13:16:34,19
3827,2020-10-27 13:29:15,21
3828,2020-10-27 13:30:34,101
3829,2020-10-27 13:40:07,86
3830,2020-10-27 13:42:27,74
3831,2020-10-27 13:44:31,12
3832,2020-10-27 13:45:30,91
3833,2020-10-27 13:49:32,39
3834,2020-10-27 14:01:57,87
3835,2020-10-27 14:02:02,26
3836,2020-10-27 14:14:18,79
3837,2020-10-27 14:16:20,25
3838,2020-10-27 14:23:39,100
3839,2020-10-27 14:38:16,49
3840,2020-10-27 14:39:26,11
3841,2020-10-27 14:39:38,88
3842,2020-10-27 14:42:01,62
3843,2020-10-27 14:51:28,72
3844,2020-10-27 14:53:34,108
3845,2020-10-27 15:04:16,104
3846,2020-10-27 15:05:51,103
3847,2020-10-27 15:14:00,56
3848,2020-10-27 15:17:23,53
3849,2020-10-27 16:13:34,5
3850,2020-10-27 16:33:35,47
3851,2020-10-27 16:45:04,53
3852,2020-10-27 17:18:38,62
3853,2020-10-27 17:22:47,11
3854,2020-10-27 17:29:35,115
3855,2020-10-27 17:33:53,72
3856,2020-10-27 17:34:29,73
3857,2020-10-27 17:45:00,92
3858,2020-10-27 17:48:20,68
3859,2020-10-27 17:48:23,88
3860,2020-10-27 18:14:46,62
3861,2020-10-27 18:18:57,73
3862,2020-10-27 18:24:54,86
3863,2020-10-27 18:25:25,72
3864,2020-10-27 18:34:01,72
3865,2020-10-27 18:59:51,16
3866,2020-10-27 20:07:27,68
3867,2020-10-27 20:17:41,73
3868,2020-10-27 20:44:18,88
3869,2020-10-27 22:00:14,53
3870,2020-10-27 22:08:25,40
3871,2020-10-27 22:08:46,98
3872,2020-10-27 22:08:55,7
3873,2020-10-27 22:09:14,73
3874,2020-10-27 22:12:27,78
3875,2020-10-27 22:29:31,106
3876,2020-10-27 22:34:49,111
3877,2020-10-28 00:47:43,16
3878,2020-10-28 06:00:22,91
3879,2020-10-28 06:56:49,72
3880,2020-10-28 07:48:01,53
3881,2020-10-28 07:56:08,79
3882,2020-10-28 08:22:51,59
3883,2020-10-28 08:43:41,29
3884,2020-10-28 08:46:23,16
3885,2020-10-28 09:37:00,81
3886,2020-10-28 09:37:09,29
3887,2020-10-28 09:39:51,42
3888,2020-10-28 09:46:14,67
3889,2020-10-28 09:48:59,8
3890,2020-10-28 09:55:53,47
3891,2020-10-28 09:56:26,34
3892,2020-10-28 10:06:56,34
3893,2020-10-28 10:08:00,111
3894,2020-10-28 10:29:09,103
3895,2020-10-28 10:31:50,90
3896,2020-10-28 10:41:04,51
3897,2020-10-28 10:46:56,32
3898,2020-10-28 11:00:29,48
3899,2020-10-28 11:04:32,75
3900,2020-10-28 11:23:42,7
3901,2020-10-28 11:24:28,40
3902,2020-10-28 11:24:46,103
3903,2020-10-28 11:27:05,49
3904,2020-10-28 11:27:12,118
3905,2020-10-28 11:29:18,63
3906,2020-10-28 11:37:47,47
3907,2020-10-28 11:52:53,16
3908,2020-10-28 12:03:39,89
3909,2020-10-28 12:15:29,108
3910,2020-10-28 12:15:57,106
3911,2020-10-28 12:17:25,68
3912,2020-10-28 12:27:04,86
3913,2020-10-28 12:35:29,62
3914,2020-10-28 12:35:39,39
3915,2020-10-28 12:46:23,15
3916,2020-10-28 12:46:32,104
3917,2020-10-28 12:55:25,31
3918,2020-10-28 12:55:30,50
3919,2020-10-28 13:08:29,32
3920,2020-10-28 13:18:58,124
3921,2020-10-28 13:22:14,66
3922,2020-10-28 13:22:59,43
3923,2020-10-28 13:23:09,12
3924,2020-10-28 13:36:18,56
3925,2020-10-28 13:52:58,65
3926,2020-10-28 13:53:04,98
3927,2020-10-28 13:54:29,105
3928,2020-10-28 14:40:17,71
3929,2020-10-28 14:48:53,78
3930,2020-10-28 14:49:44,124
3931,2020-10-28 14:49:52,89
3932,2020-10-28 14:50:14,34
3933,2020-10-28 14:50:27,67
3934,2020-10-28 14:57:25,32
3935,2020-10-28 14:59:49,74
3936,2020-10-28 15:00:50,88
3937,2020-10-28 15:09:27,19
3938,2020-10-28 15:19:07,103
3939,2020-10-28 15:21:36,98
3940,2020-10-28 15:27:17,90
3941,2020-10-28 15:30:25,111
3942,2020-10-28 15:45:46,86
3943,2020-10-28 15:56:21,33
3944,2020-10-28 16:14:09,35
3945,2020-10-28 16:39:09,40
3946,2020-10-28 16:42:02,53
3947,2020-10-28 16:48:24,103
3948,2020-10-28 16:50:42,21
3949,2020-10-28 17:08:28,89
3950,2020-10-28 17:14:50,73
3951,2020-10-28 17:15:20,74
3952,2020-10-28 17:21:28,75
3953,2020-10-28 17:21:43,22
3954,2020-10-28 17:22:45,104
3955,2020-10-28 17:32:16,72
3956,2020-10-28 17:38:07,55
3957,2020-10-28 17:43:22,79
3958,2020-10-28 18:04:05,32
3959,2020-10-28 18:09:18,53
3960,2020-10-28 18:11:15,108
3961,2020-10-28 18:48:17,106
3962,2020-10-28 18:48:39,68
3963,2020-10-28 18:50:33,19
3964,2020-10-28 19:05:10,62
3965,2020-10-28 19:05:34,39
3966,2020-10-28 19:06:08,33
3967,2020-10-28 19:08:03,42
3968,2020-10-28 19:40:50,20
3969,2020-10-28 19:41:04,25
3970,2020-10-28 19:41:11,49
3971,2020-10-28 19:57:26,103
3972,2020-10-28 20:47:20,39
3973,2020-10-28 20:47:41,33
3974,2020-10-28 20:55:16,103
3975,2020-10-28 22:46:38,89
3976,2020-10-28 22:46:47,67
3977,2020-10-28 23:08:07,86
3978,2020-10-28 23:44:21,108
3979,2020-10-28 23:45:23,53
3980,2020-10-29 00:40:43,42
3981,2020-10-29 00:58:11,120
3982,2020-10-29 01:56:56,81
3983,2020-10-29 03:38:51,101
3984,2020-10-29 07:33:34,42
3985,2020-10-29 07:59:34,79
3986,2020-10-29 08:04:38,34
3987,2020-10-29 08:16:39,80
3988,2020-10-29 08:45:45,67
3989,2020-10-29 09:15:09,21
3990,2020-10-29 09:18:35,111
3991,2020-10-29 09:18:55,80
3992,2020-10-29 09:19:16,90
3993,2020-10-29 09:23:04,98
3994,2020-10-29 09:28:59,76
3995,2020-10-29 10:32:36,54
3996,2020-10-29 10:51:03,81
3997,2020-10-29 10:54:50,39
3998,2020-10-29 11:04:53,11
3999,2020-10-29 11:17:12,51
4000,2020-10-29 11:56:04,87
4001,2020-10-29 11:56:22,26
4002,2020-10-29 11:56:37,30
4003,2020-10-29 12:23:09,113
4004,2020-10-29 12:38:05,59
4005,2020-10-29 12:48:07,123
4006,2020-10-29 12:58:34,103
4007,2020-10-29 13:01:31,99
4008,2020-10-29 13:05:32,88
4009,2020-10-29 13:31:28,83
4010,2020-10-29 13:38:28,64
4011,2020-10-29 13:38:34,88
4012,2020-10-29 13:42:38,66
4013,2020-10-29 13:58:07,75
4014,2020-10-29 14:09:03,68
4015,2020-10-29 14:09:08,106
4016,2020-10-29 14:11:30,35
4017,2020-10-29 14:19:37,20
4018,2020-10-29 14:21:35,86
4019,2020-10-29 14:21:51,88
4020,2020-10-29 14:29:46,61
4021,2020-10-29 14:36:37,49
4022,2020-10-29 14:37:41,21
4023,2020-10-29 14:38:06,73
4024,2020-10-29 14:41:39,52
4025,2020-10-29 14:48:20,71
4026,2020-10-29 14:50:58,20
4027,2020-10-29 15:07:13,94
4028,2020-10-29 15:38:19,101
4029,2020-10-29 15:44:15,73
4030,2020-10-29 15:49:57,22
4031,2020-10-29 16:15:40,124
4032,2020-10-29 16:23:23,25
4033,2020-10-29 16:23:55,56
4034,2020-10-29 16:43:58,8
4035,2020-10-29 16:50:49,59
4036,2020-10-29 17:18:57,111
4037,2020-10-29 17:22:47,37
4038,2020-10-29 17:24:19,42
4039,2020-10-29 17:50:43,79
4040,2020-10-29 18:04:39,61
4041,2020-10-29 18:14:21,80
4042,2020-10-29 18:22:44,70
4043,2020-10-29 18:32:11,21
4044,2020-10-29 18:41:55,73
4045,2020-10-29 19:26:59,88
4046,2020-10-29 19:31:54,101
4047,2020-10-29 19:35:37,92
4048,2020-10-29 19:44:07,20
4049,2020-10-29 19:50:33,73
4050,2020-10-29 20:31:26,73
